category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
144|21776,Levels|Box | I-Beam | Torpedo Levels,2035201,"24"" Magnetic I-Beam Level","24"" Magnetic I-Beam Level - IRWIN Tools - 2035201",E:\IMAGES\ITEMS\product\2\0\24-Magnetic-I-Beam-Level-IRWIN-Tools.jpg,Irwin Tools,Magnetic I-Beam Levels,,"Rare earth magnets are 30% stronger than strip magnets. MagnaVials™ are 20% larger for easy, accurate reading. Shock absorbing rubber end caps. Patent-Pending dual chamber design is 2x stronger than traditional I-Beam levels. Acrylic vial housings are impact resistant. Top Read™ window allows for convenient viewing.",,"24"" Magnetic I-Beam Level - IRWIN Tools - 2035201","24"" Magnetic I-Beam Level"
707|24625,Clamping Tools|Clamping Tools,2026501,"48"" Parallel Jaw Clamp","48"" Parallel Jaw Clamp - IRWIN Tools - 2026501",E:\IMAGES\ITEMS\product\4\8\48-parallel-jaw-clamp-irwin-tools-2026501.jpg,Irwin Tools,Parallel Jaw Clamp,,"Precise 90Â° angle and delivers powerful clamping force - up to 1,150 lbs. . Deep 3-3/4 inch jaw depth for optimized pressure distribution . Secure locking system prevents jaws from slipping . ProTouch handle for an ergonomic grip . Resin body and jaws prevents marring and resists glue adhesion . Up to 1150 lbs of pressure.",,"48"" Parallel Jaw Clamp - IRWIN Tools - 2026501","48"" Parallel Jaw Clamp"
707|24625,Clamping Tools|Clamping Tools,2026500,"24"" Parallel Jaw Clamp","24"" Parallel Jaw Clamp - IRWIN Tools - 2026500",E:\IMAGES\ITEMS\product\2\4\24-parallel-jaw-clamp-irwin-tools-2026500.jpg,Irwin Tools,Parallel Jaw Clamp,,"Precise 90Â° angle and delivers powerful clamping force - up to 1,150 lbs. . Deep 3-3/4 inch jaw depth for optimized pressure distribution . Secure locking system prevents jaws from slipping . ProTouch handle for an ergonomic grip . Resin body and jaws prevents marring and resists glue adhesion . Up to 1150 lbs of pressure.",,"24"" Parallel Jaw Clamp - IRWIN Tools - 2026500","24"" Parallel Jaw Clamp"
698|21859,Pliers|Long Nose and Needle Nose Pliers,2078955,Needle Nose with Spring,Needle Nose with Spring - IRWIN Tools - 2078955,E:\IMAGES\ITEMS\product\n\e\needle-nose-with-spring-irwin-tools-2078955.jpg,Irwin Tools,Needle Nose with Spring,,Slim needle nose with fine tip for precision work . Smooth jaws prevent surface marring . Nickel chromium steel construction for overall strength and durability . ProTouch™ grip for comfort and reduced hand fatigue . High leverage for greater force at the jaw . Spring loaded for easy gripping and reduced hand fatigue.,,Needle Nose with Spring - IRWIN Tools - 2078955,Needle Nose with Spring
238|25827,Mechanic Gloves|Mechanics Gloves,432002,Heavy Duty Jobsite Gloves- X Large,Heavy Duty Jobsite Gloves- X Large - IRWIN Tools - 432002,E:\IMAGES\ITEMS\product\h\e\heavy-duty-jobsite-gloves-x-large-irwin-tools-432002.jpg,Irwin Tools,Heavy Duty Jobsite Gloves,,"TechnoGrip® reinforced thumb, palm and fingertips for extra durability and protection . Designed for harsh applications and rough materials . Knuckles padded with perforated Neoprene . Breathable stretch materials add to comfort . Slick hook and loop fastener does not snag or collect debris . One-hand strap adjustment.",,Heavy Duty Jobsite Gloves- X Large - IRWIN Tools - 432002,Heavy Duty Jobsite Gloves- X Large
238|25827,Mechanic Gloves|Mechanics Gloves,432001,Heavy Duty Jobsite Gloves- Large,Heavy Duty Jobsite Gloves- Large - IRWIN Tools - 432001,E:\IMAGES\ITEMS\product\h\e\heavy-duty-jobsite-gloves-large-irwin-tools-432001.jpg,Irwin Tools,Heavy Duty Jobsite Gloves,,"TechnoGrip® reinforced thumb, palm and fingertips for extra durability and protection . Designed for harsh applications and rough materials . Knuckles padded with perforated Neoprene . Breathable stretch materials add to comfort . Slick hook and loop fastener does not snag or collect debris . One-hand strap adjustment.",,Heavy Duty Jobsite Gloves- Large - IRWIN Tools - 432001,Heavy Duty Jobsite Gloves- Large
567|20536,Plastic Tape|Wood Screws,2034300,Yellow/ Black Floor Tape,Yellow/ Black Floor Tape - IRWIN Tools - 2034300,E:\IMAGES\ITEMS\product\y\e\yellow-black-floor-tape-irwin-tools-2034300.jpg,Irwin Tools,Floor Tape,,"6 mil pressure sensitive PVC adhesive tape that is striped for high visibility . Decreases potential liability in high-risk injury areas . Marks pillars, steps, walls, parking lots, walkways, lift gates, &amp; high traffic walks . Resistance to water, oil, alkali and acid ensure your message is not faded, torn or missing.",,Yellow/ Black Floor Tape - IRWIN Tools - 2034300,Yellow/ Black Floor Tape
238|25827,Mechanic Gloves|Mechanics Gloves,432004,Carpenter's Gloves- X Large,Carpenter's Gloves- X Large - IRWIN Tools - 432004,E:\IMAGES\ITEMS\product\c\a\carpenters-gloves-x-large-irwin-tools-432004.jpg,Irwin Tools,Carpenter's Gloves,,"Open finger design, allows for better dexterity . TechnoGrip® reinforced thumb, palm and fingertips for extra durability and protection . Knuckles padded with perforated Neoprene . Breathable stretch materials add to comfort . Slick hook and loop fastener does not snag or collect debris . One-hand strap adjustment.",,Carpenter's Gloves- X Large - IRWIN Tools - 432004,Carpenter's Gloves- X Large
238|25827,Mechanic Gloves|Mechanics Gloves,432003,Carpenter's Gloves- Large,Carpenter's Gloves- Large - IRWIN Tools - 432003,E:\IMAGES\ITEMS\product\c\a\carpenters-gloves-large-irwin-tools-432003.jpg,Irwin Tools,Carpenter's Gloves,,"Open finger design, allows for better dexterity . TechnoGrip® reinforced thumb, palm and fingertips for extra durability and protection . Knuckles padded with perforated Neoprene . Breathable stretch materials add to comfort . Slick hook and loop fastener does not snag or collect debris . One-hand strap adjustment.",,Carpenter's Gloves- Large - IRWIN Tools - 432003,Carpenter's Gloves- Large
700|21858,Locking Tool|Locking Pliers,211ZR,"18"" Original Locking C-Clamp with Regular Tips Model: 18DR","18"" Original™ Locking C-Clamp with Regular Tips Model: 18DR - IRWIN Tools - 211ZR",E:\IMAGES\ITEMS\product\1\8\18-originaltrade-locking-c-clamp-with-regular-tips-model-18dr-irwin-tools-211zr.jpg,Irwin Tools,The Original™ Locking C-Clamps with Regular Tips,,Wide-opening jaws provide greater versatility in clamping a variety of shapes . Turn screw to adjust pressure and fit work. Stays adjusted for repetitive use . Constructed of high-grade heat-treated alloy steel for maximum toughness and durability . Classic trigger release designed to provide maximum locking force.,,"18"" Original™ Locking C-Clamp with Regular Tips Model: 18DR - IRWIN Tools - 211ZR","18"" Original Locking C-Clamp with Regular Tips Model: 18DR"
700|21858,Locking Tool|Locking Pliers,275,"24"" Original Locking C-Clamp with Regular Tips","24"" Original™ Locking C-Clamp with Regular Tips - IRWIN Tools - 275",E:\IMAGES\ITEMS\product\2\4\24-originaltrade-locking-c-clamp-with-regular-tips-irwin-tools-275.jpg,Irwin Tools,The Original™ Locking C-Clamps with Regular Tips,,Wide-opening jaws provide greater versatility in clamping a variety of shapes . Turn screw to adjust pressure and fit work. Stays adjusted for repetitive use . Constructed of high-grade heat-treated alloy steel for maximum toughness and durability . Classic trigger release designed to provide maximum locking force.,,"24"" Original™ Locking C-Clamp with Regular Tips - IRWIN Tools - 275","24"" Original Locking C-Clamp with Regular Tips"
700|21858,Locking Tool|Locking Pliers,30,"9"" Original Locking C-Clamp with Regular Tips","9"" Original™ Locking C-Clamp with Regular Tips - IRWIN Tools - 30",E:\IMAGES\ITEMS\product\9\-\9-originaltrade-locking-c-clamp-with-regular-tips-irwin-tools-30.jpg,Irwin Tools,The Original™ Locking C-Clamps with Regular Tips,,Wide-opening jaws provide greater versatility in clamping a variety of shapes . Turn screw to adjust pressure and fit work. Stays adjusted for repetitive use . Constructed of high-grade heat-treated alloy steel for maximum toughness and durability . Classic trigger release designed to provide maximum locking force.,,"9"" Original™ Locking C-Clamp with Regular Tips - IRWIN Tools - 30","9"" Original Locking C-Clamp with Regular Tips"
21681,Utility Knives,2086200,ProTouch Snap Knives,ProTouch™ Snap Knives - IRWIN Tools - 2086200,E:\IMAGES\ITEMS\product\p\r\protouchtrade-snap-knives-irwin-tools-2086200.jpg,Irwin Tools,ProTouch™ Snap Knives,,"ProTouch™ handle provides a more secure grip and greater comfort. Solid cast aluminum body increases durability. Enhanced blade load cartridge allows for easy discharge of used blades and automatic reload of new blade. Rubberized, hinged end cap is impact resistant and won't get lost during cartridge changes.",,ProTouch™ Snap Knives - IRWIN Tools - 2086200,ProTouch Snap Knives
721|24990,Reciprocal Saw Blades|Reciprocating Saw Blades,372966P5,"9"" Demolition Reciprocating Blade TPI: 6 Pack Qty: 5-Pack","9"" Demolition Reciprocating Blade TPI: 6 Pack Qty: 5-Pack - IRWIN Tools - 372966P5",E:\IMAGES\ITEMS\product\9\-\9-demolition-reciprocating-blade-tpi-6-pack-qty-5-pack-irwin-tools-372966p5.jpg,Irwin Tools,Demolition Reciprocating Blades,,"For heavy duty and demolition applications in wood and metal . Use with materials 3/16'' (5mm) and thicker . Electronic beam weld for stronger, longer lasting teeth . Bi-metal construction for faster cutting and added durability . Precision set teeth for faster, smoother cuts . 8% Cobalt keeps teeth sharp longer.",,"9"" Demolition Reciprocating Blade TPI: 6 Pack Qty: 5-Pack - IRWIN Tools - 372966P5","9"" Demolition Reciprocating Blade TPI: 6 Pack Qty: 5-Pack"
721|24990,Reciprocal Saw Blades|Reciprocating Saw Blades,372966BB,"9"" Demolition Reciprocating Blade TPI: 10 Pack Qty: 50-Pack","9"" Demolition Reciprocating Blade TPI: 10 Pack Qty: 50-Pack - IRWIN Tools - 372966BB",E:\IMAGES\ITEMS\product\9\-\9-demolition-reciprocating-blade-tpi-10-pack-qty-50-pack-irwin-tools-372966bb.jpg,Irwin Tools,Demolition Reciprocating Blades,,"For heavy duty and demolition applications in wood and metal . Use with materials 3/16'' (5mm) and thicker . Electronic beam weld for stronger, longer lasting teeth . Bi-metal construction for faster cutting and added durability . Precision set teeth for faster, smoother cuts . 8% Cobalt keeps teeth sharp longer.",,"9"" Demolition Reciprocating Blade TPI: 10 Pack Qty: 50-Pack - IRWIN Tools - 372966BB","9"" Demolition Reciprocating Blade TPI: 10 Pack Qty: 50-Pack"
721|24990,Reciprocal Saw Blades|Reciprocating Saw Blades,372960P5,"9"" Demolition Reciprocating Blade Pack Qty: 5-Pack","9"" Demolition Reciprocating Blade Pack Qty: 5-Pack - IRWIN Tools - 372960P5",E:\IMAGES\ITEMS\product\9\-\9-demolition-reciprocating-blade-pack-qty-5-pack-irwin-tools-372960p5.jpg,Irwin Tools,Demolition Reciprocating Blades,,"For heavy duty and demolition applications in wood and metal . Use with materials 3/16'' (5mm) and thicker . Electronic beam weld for stronger, longer lasting teeth . Bi-metal construction for faster cutting and added durability . Precision set teeth for faster, smoother cuts . 8% Cobalt keeps teeth sharp longer.",,"9"" Demolition Reciprocating Blade Pack Qty: 5-Pack - IRWIN Tools - 372960P5","9"" Demolition Reciprocating Blade Pack Qty: 5-Pack"
721|24990,Reciprocal Saw Blades|Reciprocating Saw Blades,372960BB,"9"" Demolition Reciprocating Blade Pack Qty: 50-Pack","9"" Demolition Reciprocating Blade Pack Qty: 50-Pack - IRWIN Tools - 372960BB",E:\IMAGES\ITEMS\product\9\-\9-demolition-reciprocating-blade-pack-qty-50-pack-irwin-tools-372960bb.jpg,Irwin Tools,Demolition Reciprocating Blades,,"For heavy duty and demolition applications in wood and metal . Use with materials 3/16'' (5mm) and thicker . Electronic beam weld for stronger, longer lasting teeth . Bi-metal construction for faster cutting and added durability . Precision set teeth for faster, smoother cuts . 8% Cobalt keeps teeth sharp longer.",,"9"" Demolition Reciprocating Blade Pack Qty: 50-Pack - IRWIN Tools - 372960BB","9"" Demolition Reciprocating Blade Pack Qty: 50-Pack"
721|24990,Reciprocal Saw Blades|Reciprocating Saw Blades,372666P5,"6"" Demolition Reciprocating Blade Pack Qty: 5-Pack","6"" Demolition Reciprocating Blade Pack Qty: 5-Pack - IRWIN Tools - 372666P5",E:\IMAGES\ITEMS\product\6\-\6-demolition-reciprocating-blade-pack-qty-5-pack-irwin-tools-372666p5.jpg,Irwin Tools,Demolition Reciprocating Blades,,"For heavy duty and demolition applications in wood and metal . Use with materials 3/16'' (5mm) and thicker . Electronic beam weld for stronger, longer lasting teeth . Bi-metal construction for faster cutting and added durability . Precision set teeth for faster, smoother cuts . 8% Cobalt keeps teeth sharp longer.",,"6"" Demolition Reciprocating Blade Pack Qty: 5-Pack - IRWIN Tools - 372666P5","6"" Demolition Reciprocating Blade Pack Qty: 5-Pack"
721|24990,Reciprocal Saw Blades|Reciprocating Saw Blades,372666BB,"6"" Demolition Reciprocating Blade Pack Qty: 50-Pack","6"" Demolition Reciprocating Blade Pack Qty: 50-Pack - IRWIN Tools - 372666BB",E:\IMAGES\ITEMS\product\6\-\6-demolition-reciprocating-blade-pack-qty-50-pack-irwin-tools-372666bb.jpg,Irwin Tools,Demolition Reciprocating Blades,,"For heavy duty and demolition applications in wood and metal . Use with materials 3/16'' (5mm) and thicker . Electronic beam weld for stronger, longer lasting teeth . Bi-metal construction for faster cutting and added durability . Precision set teeth for faster, smoother cuts . 8% Cobalt keeps teeth sharp longer.",,"6"" Demolition Reciprocating Blade Pack Qty: 50-Pack - IRWIN Tools - 372666BB","6"" Demolition Reciprocating Blade Pack Qty: 50-Pack"
721|24990,Reciprocal Saw Blades|Reciprocating Saw Blades,372966,"9"" Demolition Reciprocating Blade TPI: 6 Pack Qty: 1- Pack","9"" Demolition Reciprocating Blade TPI: 6 Pack Qty: 1- Pack - IRWIN Tools - 372966",E:\IMAGES\ITEMS\product\9\-\9-demolition-reciprocating-blade-tpi-6-pack-qty-1-pack-irwin-tools-372966.jpg,Irwin Tools,Demolition Reciprocating Blades,,"For heavy duty and demolition applications in wood and metal . Use with materials 3/16'' (5mm) and thicker . Electronic beam weld for stronger, longer lasting teeth . Bi-metal construction for faster cutting and added durability . Precision set teeth for faster, smoother cuts . 8% Cobalt keeps teeth sharp longer.",,"9"" Demolition Reciprocating Blade TPI: 6 Pack Qty: 1- Pack - IRWIN Tools - 372966","9"" Demolition Reciprocating Blade TPI: 6 Pack Qty: 1- Pack"
721|24990,Reciprocal Saw Blades|Reciprocating Saw Blades,372960,"9"" Demolition Reciprocating Blade Pack Qty: 1-Pack","9"" Demolition Reciprocating Blade Pack Qty: 1-Pack - IRWIN Tools - 372960",E:\IMAGES\ITEMS\product\9\-\9-demolition-reciprocating-blade-pack-qty-1-pack-irwin-tools-372960.jpg,Irwin Tools,Demolition Reciprocating Blades,,"For heavy duty and demolition applications in wood and metal . Use with materials 3/16'' (5mm) and thicker . Electronic beam weld for stronger, longer lasting teeth . Bi-metal construction for faster cutting and added durability . Precision set teeth for faster, smoother cuts . 8% Cobalt keeps teeth sharp longer.",,"9"" Demolition Reciprocating Blade Pack Qty: 1-Pack - IRWIN Tools - 372960","9"" Demolition Reciprocating Blade Pack Qty: 1-Pack"
721|24990,Reciprocal Saw Blades|Reciprocating Saw Blades,372666,"6"" Demolition Reciprocating Blade Pack Qty: 1-Pack","6"" Demolition Reciprocating Blade Pack Qty: 1-Pack - IRWIN Tools - 372666",E:\IMAGES\ITEMS\product\6\-\6-demolition-reciprocating-blade-pack-qty-1-pack-irwin-tools-372666.jpg,Irwin Tools,Demolition Reciprocating Blades,,"For heavy duty and demolition applications in wood and metal . Use with materials 3/16'' (5mm) and thicker . Electronic beam weld for stronger, longer lasting teeth . Bi-metal construction for faster cutting and added durability . Precision set teeth for faster, smoother cuts . 8% Cobalt keeps teeth sharp longer.",,"6"" Demolition Reciprocating Blade Pack Qty: 1-Pack - IRWIN Tools - 372666","6"" Demolition Reciprocating Blade Pack Qty: 1-Pack"
711|21749,Chalk Reels | Chalk|Chalk Line Reels,64111,100' Aluminum Chalk Reel - Bulk,100' Aluminum Chalk Reel - Bulk - IRWIN Tools - 64111,E:\IMAGES\ITEMS\product\1\0\100-aluminum-chalk-reel-bulk-irwin-tools-64111.jpg,Irwin Tools,Aluminum Chalk Reels,,Heavy-duty case is constructed of durable aluminum alloy . Steel plated hook and large grip anchor ring provide better holding power . Retractable self-locking metal handle allows reel to be used as a plumb bob . Twisted cotton line holds more chalk for multiple line strikes . Holds approximately 2 oz. of chalk.,,100' Aluminum Chalk Reel - Bulk - IRWIN Tools - 64111,100' Aluminum Chalk Reel - Bulk
711|21749,Chalk Reels | Chalk|Chalk Line Reels,64110,100' Aluminum Chalk Reel - Carded,100' Aluminum Chalk Reel - Carded - IRWIN Tools - 64110,E:\IMAGES\ITEMS\product\1\0\100-aluminum-chalk-reel-carded-irwin-tools-64110.jpg,Irwin Tools,Aluminum Chalk Reels,,Heavy-duty case is constructed of durable aluminum alloy . Steel plated hook and large grip anchor ring provide better holding power . Retractable self-locking metal handle allows reel to be used as a plumb bob . Twisted cotton line holds more chalk for multiple line strikes . Holds approximately 2 oz. of chalk.,,100' Aluminum Chalk Reel - Carded - IRWIN Tools - 64110,100' Aluminum Chalk Reel - Carded
711|21749,Chalk Reels | Chalk|Chalk Line Reels,63950,50' Aluminum Chalk Reel - Carded,50' Aluminum Chalk Reel - Carded - IRWIN Tools - 63950,E:\IMAGES\ITEMS\product\5\0\50-aluminum-chalk-reel-carded-irwin-tools-63950.jpg,Irwin Tools,Aluminum Chalk Reels,,Heavy-duty case is constructed of durable aluminum alloy . Steel plated hook and large grip anchor ring provide better holding power . Retractable self-locking metal handle allows reel to be used as a plumb bob . Twisted cotton line holds more chalk for multiple line strikes . Holds approximately 2 oz. of chalk.,,50' Aluminum Chalk Reel - Carded - IRWIN Tools - 63950,50' Aluminum Chalk Reel - Carded
707|21632,Clamping Tools|Bar | Pipe | L Clamps,224212,"1-1/2"" Quick Grip Pipe Clamp","1-1/2"" Quick Grip Pipe Clamp - IRWIN Tools - 224212",E:\IMAGES\ITEMS\product\1\-\1-12-quick-grip-pipe-clamp-irwin-tools-224212.jpg,Irwin Tools,Quick-Grip Pipe Clamps,,"Innovative clutch system eliminates the need for threaded pipe . Larger feet offer more stability and clearance between handle and worktop . Larger, more ergonomic handle offers easier clamping with reduced hand fatigue . Larger clutch plates allow for easier release and increased durability and dependability.",,"1-1/2"" Quick Grip Pipe Clamp - IRWIN Tools - 224212","1-1/2"" Quick Grip Pipe Clamp"
707|24625,Clamping Tools|Clamping Tools,224134,"1-7/8"" Quick Grip Pipe Clamp","1-7/8"" Quick Grip Pipe Clamp - IRWIN Tools - 224134",E:\IMAGES\ITEMS\product\1\-\1-78-quick-grip-pipe-clamp-irwin-tools-224134.jpg,Irwin Tools,Quick-Grip Pipe Clamps,,"Innovative clutch system eliminates the need for threaded pipe . Larger feet offer more stability and clearance between handle and worktop . Larger, more ergonomic handle offers easier clamping with reduced hand fatigue . Larger clutch plates allow for easier release and increased durability and dependability.",,"1-7/8"" Quick Grip Pipe Clamp - IRWIN Tools - 224134","1-7/8"" Quick Grip Pipe Clamp"
