category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
2484|23276,Rope|Ropes,TWPY321200,3 Strand Yellow Polypropylene Rope,,E:\IMAGES\ITEMS\product\T\W\erin-rope-twpy321200-3-strand-yellow-polypropylene-rope.jpg,Erin Rope,,"Premium grade U.V. stabilized polypropylene fiber: versatile, economical, lightweight, floats.",,,"Diameter: 1, Length in in.: 1200, Minimum Break Strength in lbs.: 12600, Approximate Density lbs./100 ft.: 18",3 Strand Yellow Polypropylene Rope
2484|23276,Rope|Ropes,TWPY400600,3 Strand Yellow Polypropylene Rope,,E:\IMAGES\ITEMS\product\T\W\erin-rope-twpy400600-3-strand-yellow-polypropylene-rope.jpg,Erin Rope,,"Premium grade U.V. stabilized polypropylene fiber: versatile, economical, lightweight, floats.",,,"Diameter: 37987, Length in in.: 600, Minimum Break Strength in lbs.: 18900, Approximate Density lbs./100 ft.: 27",3 Strand Yellow Polypropylene Rope
2484|23276,Rope|Ropes,TWPY480600,3 Strand Yellow Polypropylene Rope,,E:\IMAGES\ITEMS\product\T\W\erin-rope-twpy480600-3-strand-yellow-polypropylene-rope.jpg,Erin Rope,,"Premium grade U.V. stabilized polypropylene fiber: versatile, economical, lightweight, floats.",,,"Diameter: 37257, Length in in.: 600, Minimum Break Strength in lbs.: 26800, Approximate Density lbs./100 ft.: 38",3 Strand Yellow Polypropylene Rope
2484|23276,Rope|Ropes,TWPY640600,3 Strand Yellow Polypropylene Rope,,E:\IMAGES\ITEMS\product\T\W\erin-rope-twpy640600-3-strand-yellow-polypropylene-rope.jpg,Erin Rope,,"Premium grade U.V. stabilized polypropylene fiber: versatile, economical, lightweight, floats.",,,"Diameter: 2, Length in in.: 600, Minimum Break Strength in lbs.: 46800, Approximate Density lbs./100 ft.: 69",3 Strand Yellow Polypropylene Rope
2484|23276,Rope|Ropes,TWPW061200,3 Strand White Polypropylene Rope,,E:\IMAGES\ITEMS\product\T\W\erin-rope-twpw061200-3-strand-white-polypropylene-rope.jpg,Erin Rope,,"Premium grade U.V. stabilized polypropylene fiber: versatile, lightweight, floats.",,,"Diameter: 0.1875, Length in in.: 1200, Minimum Break Strength in lbs.: 720, Approximate Density lbs./100 ft.: 0.7",3 Strand White Polypropylene Rope
2484|23276,Rope|Ropes,TWPW062400,3 Strand White Polypropylene Rope,,E:\IMAGES\ITEMS\product\T\W\erin-rope-twpw062400-3-strand-white-polypropylene-rope.jpg,Erin Rope,,"Premium grade U.V. stabilized polypropylene fiber: versatile, lightweight, floats.",,,"Diameter: 0.1875, Length in in.: 2400, Minimum Break Strength in lbs.: 720, Approximate Density lbs./100 ft.: 0.7",3 Strand White Polypropylene Rope
2484|23276,Rope|Ropes,TWPW081200,3 Strand White Polypropylene Rope,,E:\IMAGES\ITEMS\product\T\W\erin-rope-twpw081200-3-strand-white-polypropylene-rope.jpg,Erin Rope,,"Premium grade U.V. stabilized polypropylene fiber: versatile, lightweight, floats.",,,"Diameter: 0.25, Length in in.: 1200, Minimum Break Strength in lbs.: 1250, Approximate Density lbs./100 ft.: 1.2",3 Strand White Polypropylene Rope
2484|23276,Rope|Ropes,TWPW082400,3 Strand White Polypropylene Rope,,E:\IMAGES\ITEMS\product\T\W\erin-rope-twpw082400-3-strand-white-polypropylene-rope.jpg,Erin Rope,,"Premium grade U.V. stabilized polypropylene fiber: versatile, lightweight, floats.",,,"Diameter: 0.25, Length in in.: 2400, Minimum Break Strength in lbs.: 1250, Approximate Density lbs./100 ft.: 1.2",3 Strand White Polypropylene Rope
2484|23276,Rope|Ropes,TWPW100600,3 Strand White Polypropylene Rope,,E:\IMAGES\ITEMS\product\T\W\erin-rope-twpw100600-3-strand-white-polypropylene-rope.jpg,Erin Rope,,"Premium grade U.V. stabilized polypropylene fiber: versatile, lightweight, floats.",,,"Diameter: 0.3125, Length in in.: 600, Minimum Break Strength in lbs.: 1710, Approximate Density lbs./100 ft.: 1.8",3 Strand White Polypropylene Rope
2484|23276,Rope|Ropes,TWPW101200,3 Strand White Polypropylene Rope,,E:\IMAGES\ITEMS\product\T\W\erin-rope-twpw101200-3-strand-white-polypropylene-rope.jpg,Erin Rope,,"Premium grade U.V. stabilized polypropylene fiber: versatile, lightweight, floats.",,,"Diameter: 0.3125, Length in in.: 1200, Minimum Break Strength in lbs.: 1710, Approximate Density lbs./100 ft.: 1.8",3 Strand White Polypropylene Rope
2484|23276,Rope|Ropes,TWPW120600,3 Strand White Polypropylene Rope,,E:\IMAGES\ITEMS\product\T\W\erin-rope-twpw120600-3-strand-white-polypropylene-rope.jpg,Erin Rope,,"Premium grade U.V. stabilized polypropylene fiber: versatile, lightweight, floats.",,,"Diameter: 0.375, Length in in.: 600, Minimum Break Strength in lbs.: 2440, Approximate Density lbs./100 ft.: 2.8",3 Strand White Polypropylene Rope
2484|23276,Rope|Ropes,TWPW121200,3 Strand White Polypropylene Rope,,E:\IMAGES\ITEMS\product\T\W\erin-rope-twpw121200-3-strand-white-polypropylene-rope.jpg,Erin Rope,,"Premium grade U.V. stabilized polypropylene fiber: versatile, lightweight, floats.",,,"Diameter: 0.375, Length in in.: 1200, Minimum Break Strength in lbs.: 2440, Approximate Density lbs./100 ft.: 2.8",3 Strand White Polypropylene Rope
2484|23276,Rope|Ropes,TWPW160600,3 Strand White Polypropylene Rope,,E:\IMAGES\ITEMS\product\T\W\erin-rope-twpw160600-3-strand-white-polypropylene-rope.jpg,Erin Rope,,"Premium grade U.V. stabilized polypropylene fiber: versatile, lightweight, floats.",,,"Diameter: 0.5, Length in in.: 600, Minimum Break Strength in lbs.: 3780, Approximate Density lbs./100 ft.: 4.7",3 Strand White Polypropylene Rope
2484|23276,Rope|Ropes,TWPW161200,3 Strand White Polypropylene Rope,,E:\IMAGES\ITEMS\product\T\W\erin-rope-twpw161200-3-strand-white-polypropylene-rope.jpg,Erin Rope,,"Premium grade U.V. stabilized polypropylene fiber: versatile, lightweight, floats.",,,"Diameter: 0.5, Length in in.: 1200, Minimum Break Strength in lbs.: 3780, Approximate Density lbs./100 ft.: 4.7",3 Strand White Polypropylene Rope
2484|23276,Rope|Ropes,TWPW200600,3 Strand White Polypropylene Rope,,E:\IMAGES\ITEMS\product\T\W\erin-rope-twpw200600-3-strand-white-polypropylene-rope.jpg,Erin Rope,,"Premium grade U.V. stabilized polypropylene fiber: versatile, lightweight, floats.",,,"Diameter: 0.625, Length in in.: 600, Minimum Break Strength in lbs.: 5600, Approximate Density lbs./100 ft.: 7.5",3 Strand White Polypropylene Rope
2484|23276,Rope|Ropes,TWPW240600,3 Strand White Polypropylene Rope,,E:\IMAGES\ITEMS\product\T\W\erin-rope-twpw240600-3-strand-white-polypropylene-rope.jpg,Erin Rope,,"Premium grade U.V. stabilized polypropylene fiber: versatile, lightweight, floats.",,,"Diameter: 0.75, Length in in.: 600, Minimum Break Strength in lbs.: 7650, Approximate Density lbs./100 ft.: 10.7",3 Strand White Polypropylene Rope
