Image,Product Name,Quick Overview,Details
FRN-R-90.jpg,FRN-R-90,"FRN-R 90 Amp, 250V, Class RK5, Bussmann FRN-R-90, FRN-R 90A | aka: Fusetron FRN-R-90, Cooper Bussmann FRN-R-90, UPC: 051712507424","<div class=""product attribute description"">
<p>FRN-R 90 Amp, 250V, Class RK5, Bussmann FRN-R-90, FRN-R 90A | aka: Fusetron FRN-R-90, Cooper Bussmann FRN-R-90, UPC: 051712507424</p><hr/>
<div class=""value""><div class=""productdesc""><p><b>Description:</b></p><ul class=""productdesc""><li>90 Amps, 250 Volts AC</li><li>UL Class RK5</li><li>Dual Element</li><li>Time Delay</li><li>Physical Size: 1.06"" x 5.88""</li><li>AC Voltage Rating: 250</li><li>Interrupting Rating: 200,000 AIC @ 250 VAC</li><li>DC Voltage Rating: 125</li><li>Interrupting Rating: 20,000 @ 125 VDC</li><li>UL Listed, Class RK-5, Guide JDDZ, File E4273</li><li>CSA Certified, C22.2 No. 248.12, Class 1422-01, File 53787</li><li><br/></li><li><b>Related Products:</b></li><br/><li><b>Fuse Blocks</b></li><li>Box Lugs (Al/Cu 2/0-#6)</li><li>1 Pole: <a href=""/ferraz-shawmut-21036r"">21036R</a> 2 Pole: <a href=""/ferraz-shawmut-21037r"">21037R</a> 3 Pole: <a href=""/ferraz-shawmut-21038r"">21038R</a></li><br/><li><b>Fuse Reducers</b></li><li>200 Amp to 100 Amp: <a href=""/ferraz-shawmut-r212"">R212</a></li><li>400 Amp to 100 Amp: <a href=""/ferraz-shawmut-r412"">R412</a></li><li>600 Amp to 100 Amp: <a href=""/ferraz-shawmut-r612"">R612</a></li><li></li><li></li></ul></div></div>
</div>"
ATQ1/4.jpg,ATQ1/4,"ATQ 1/4 Amp, 500V, Midget Fuse, Ferraz ATQ1/4, ATQ 1/4A | aka: Mersen ATQ1/4, Ferraz Shawmut ATQ1/4, UPC: 782001902742","<div class=""product attribute description"">
<p>ATQ 1/4 Amp, 500V, Midget Fuse, Ferraz ATQ1/4, ATQ 1/4A | aka: Mersen ATQ1/4, Ferraz Shawmut ATQ1/4, UPC: 782001902742</p><hr/>
<div class=""value""><div class=""productdesc""><p><b>Description:</b></p><ul class=""productdesc""><li>1/4 Amps, 500 Volts AC</li><li>Midget Fuse</li><li>Time Delay</li><li>Supplemental Protection</li><li>Physical Size: 13/32"" x 1 1/2""</li><li>Not For Branch Circuit Protection</li><li>Time Delay (12 seconds at 200% Rating)</li><li>Supplemental Protection of Lighting and Solenoids</li><li>Supplemental Protection of Motor and Transformer Circuits</li><li>Numerous Ratings for a Variety of Applications up to 500VAC</li><li>AC Voltage Rating: 500</li><li>AC Interrupting Rating: 10,000 AIC</li><li>UL Listed to Standard 248-14 File E33925</li><li>CSA Certified to Standard C22.2 No. 248.14</li><li><br/></li><li><b>Related Products:</b></li><br/><li>Ultrasafe Fuse Holders</li><li>1 Pole: <a href=""/ferraz-shawmut-usm1"">USM1</a>; 1 Pole with Indicator:<a href=""/ferraz-shawmut-usm1i"">USM1I</a></li><li>2 Pole: <a href=""/ferraz-shawmut-usm2"">USM2</a>; 2 Pole with Indicator:<a href=""/ferraz-shawmut-usm2i"">USM2I</a></li><li>3 Pole: <a href=""/ferraz-shawmut-usm3"">USM3</a>; 3 Pole with Indicator:<a href=""/ferraz-shawmut-usm3i"">USM3I</a></li><li>4 Pole: <a href=""/ferraz-shawmut-usm4"">USM4</a>; 4 Pole with Indicator:<a href=""/ferraz-shawmut-usm4i"">USM4I</a></li><br/><li>Fuse Blocks</li><li>Screw with Double Quick Connects at Both Ends</li><li>Adder: <a href=""/ferraz-shawmut-30310"">30310</a> 1 Pole: <a href=""/ferraz-shawmut-30311"">30311</a> 2 Pole: <a href=""/ferraz-shawmut-30312"">30312</a> 3 Pole: <a href=""/ferraz-shawmut-30313"">30313</a></li><li>Pressure Plate with Double Quick Connects at Both Ends</li><li>Adder: <a href=""/ferraz-shawmut-30320"">30320</a> 1 Pole: <a href=""/ferraz-shawmut-30321"">30321</a> 2 Pole: <a href=""/ferraz-shawmut-30322"">30322</a> 3 Pole: <a href=""/ferraz-shawmut-30323"">30323</a></li><li>Copper Box Lugs</li><li>Adder: <a href=""/ferraz-shawmut-30350"">30350</a> 1 Pole: <a href=""/ferraz-shawmut-30351"">30351</a> 2 Pole: <a href=""/ferraz-shawmut-30352"">30352</a> 3 Pole: <a href=""/ferraz-shawmut-30353"">30353</a></li></ul></div></div>
</div>"
ATQ1/4.jpg,ATQ1/4,"ATQ 1/4 Amp, 500V, Midget Fuse, Ferraz ATQ1/4, ATQ 1/4A | aka: Mersen ATQ1/4, Ferraz Shawmut ATQ1/4, UPC: 782001902742","<div class=""product attribute description"">
<p>ATQ 1/4 Amp, 500V, Midget Fuse, Ferraz ATQ1/4, ATQ 1/4A | aka: Mersen ATQ1/4, Ferraz Shawmut ATQ1/4, UPC: 782001902742</p><hr/>
<div class=""value""><div class=""productdesc""><p><b>Description:</b></p><ul class=""productdesc""><li>1/4 Amps, 500 Volts AC</li><li>Midget Fuse</li><li>Time Delay</li><li>Supplemental Protection</li><li>Physical Size: 13/32"" x 1 1/2""</li><li>Not For Branch Circuit Protection</li><li>Time Delay (12 seconds at 200% Rating)</li><li>Supplemental Protection of Lighting and Solenoids</li><li>Supplemental Protection of Motor and Transformer Circuits</li><li>Numerous Ratings for a Variety of Applications up to 500VAC</li><li>AC Voltage Rating: 500</li><li>AC Interrupting Rating: 10,000 AIC</li><li>UL Listed to Standard 248-14 File E33925</li><li>CSA Certified to Standard C22.2 No. 248.14</li><li><br/></li><li><b>Related Products:</b></li><br/><li>Ultrasafe Fuse Holders</li><li>1 Pole: <a href=""/ferraz-shawmut-usm1"">USM1</a>; 1 Pole with Indicator:<a href=""/ferraz-shawmut-usm1i"">USM1I</a></li><li>2 Pole: <a href=""/ferraz-shawmut-usm2"">USM2</a>; 2 Pole with Indicator:<a href=""/ferraz-shawmut-usm2i"">USM2I</a></li><li>3 Pole: <a href=""/ferraz-shawmut-usm3"">USM3</a>; 3 Pole with Indicator:<a href=""/ferraz-shawmut-usm3i"">USM3I</a></li><li>4 Pole: <a href=""/ferraz-shawmut-usm4"">USM4</a>; 4 Pole with Indicator:<a href=""/ferraz-shawmut-usm4i"">USM4I</a></li><br/><li>Fuse Blocks</li><li>Screw with Double Quick Connects at Both Ends</li><li>Adder: <a href=""/ferraz-shawmut-30310"">30310</a> 1 Pole: <a href=""/ferraz-shawmut-30311"">30311</a> 2 Pole: <a href=""/ferraz-shawmut-30312"">30312</a> 3 Pole: <a href=""/ferraz-shawmut-30313"">30313</a></li><li>Pressure Plate with Double Quick Connects at Both Ends</li><li>Adder: <a href=""/ferraz-shawmut-30320"">30320</a> 1 Pole: <a href=""/ferraz-shawmut-30321"">30321</a> 2 Pole: <a href=""/ferraz-shawmut-30322"">30322</a> 3 Pole: <a href=""/ferraz-shawmut-30323"">30323</a></li><li>Copper Box Lugs</li><li>Adder: <a href=""/ferraz-shawmut-30350"">30350</a> 1 Pole: <a href=""/ferraz-shawmut-30351"">30351</a> 2 Pole: <a href=""/ferraz-shawmut-30352"">30352</a> 3 Pole: <a href=""/ferraz-shawmut-30353"">30353</a></li></ul></div></div>
</div>"
FNQ-1/4.jpg,FNQ-1/4,"FNQ 1/4 Amp, 500V, Midget Fuse, Bussmann FNQ-1/4, FNQ 1/4A | aka: Fusetron FNQ-1/4, Cooper Bussmann FNQ-1/4, UPC: 051712786010","<div class=""product attribute description"">
<p>FNQ 1/4 Amp, 500V, Midget Fuse, Bussmann FNQ-1/4, FNQ 1/4A | aka: Fusetron FNQ-1/4, Cooper Bussmann FNQ-1/4, UPC: 051712786010</p><hr/>
<div class=""value""><div class=""productdesc""><p><b>Description:</b></p><ul class=""productdesc""><li>1/4 Amps, 500 Volts AC</li><li>Midget Fuse</li><li>For Motor Control Transformers</li><li>Time Delay</li><li>Physical Size: 13/32"" x 1 1/2""</li><li>For Circuits with Inrush Currents</li><li>AC Voltage Rating: 500</li><li>Interrupting Rating: 10,000 AIC @ 500VAC</li><li>UL Listed, STD 248-14, Guide JDYX, File E19180</li><li>CSA Certified (Class 1422-01; File 53787)</li><li><br/></li><li><b>Related Products:</b></li><br/><li>Ultrasafe Fuse Holders</li><li>1 Pole: <a href=""/ferraz-shawmut-usm1"">USM1</a>; 1 Pole with Indicator:<a href=""/ferraz-shawmut-usm1i"">USM1I</a></li><li>2 Pole: <a href=""/ferraz-shawmut-usm2"">USM2</a>; 2 Pole with Indicator:<a href=""/ferraz-shawmut-usm2i"">USM2I</a></li><li>3 Pole: <a href=""/ferraz-shawmut-usm3"">USM3</a>; 3 Pole with Indicator:<a href=""/ferraz-shawmut-usm3i"">USM3I</a></li><li>4 Pole: <a href=""/ferraz-shawmut-usm4"">USM4</a>; 4 Pole with Indicator:<a href=""/ferraz-shawmut-usm4i"">USM4I</a></li><br/><li>Fuse Blocks</li><li>Screw with Double Quick Connects at Both Ends</li><li>Adder: <a href=""/ferraz-shawmut-30310"">30310</a> 1 Pole: <a href=""/ferraz-shawmut-30311"">30311</a> 2 Pole: <a href=""/ferraz-shawmut-30312"">30312</a> 3 Pole: <a href=""/ferraz-shawmut-30313"">30313</a></li><li>Pressure Plate with Double Quick Connects at Both Ends</li><li>Adder: <a href=""/ferraz-shawmut-30320"">30320</a> 1 Pole: <a href=""/ferraz-shawmut-30321"">30321</a> 2 Pole: <a href=""/ferraz-shawmut-30322"">30322</a> 3 Pole: <a href=""/ferraz-shawmut-30323"">30323</a></li><li>Copper Box Lugs</li><li>Adder: <a href=""/ferraz-shawmut-30350"">30350</a> 1 Pole: <a href=""/ferraz-shawmut-30351"">30351</a> 2 Pole: <a href=""/ferraz-shawmut-30352"">30352</a> 3 Pole: <a href=""/ferraz-shawmut-30353"">30353</a></li></ul></div></div>
</div>"
FNQ-1/4.jpg,FNQ-1/4,"FNQ 1/4 Amp, 500V, Midget Fuse, Bussmann FNQ-1/4, FNQ 1/4A | aka: Fusetron FNQ-1/4, Cooper Bussmann FNQ-1/4, UPC: 051712786010","<div class=""product attribute description"">
<p>FNQ 1/4 Amp, 500V, Midget Fuse, Bussmann FNQ-1/4, FNQ 1/4A | aka: Fusetron FNQ-1/4, Cooper Bussmann FNQ-1/4, UPC: 051712786010</p><hr/>
<div class=""value""><div class=""productdesc""><p><b>Description:</b></p><ul class=""productdesc""><li>1/4 Amps, 500 Volts AC</li><li>Midget Fuse</li><li>For Motor Control Transformers</li><li>Time Delay</li><li>Physical Size: 13/32"" x 1 1/2""</li><li>For Circuits with Inrush Currents</li><li>AC Voltage Rating: 500</li><li>Interrupting Rating: 10,000 AIC @ 500VAC</li><li>UL Listed, STD 248-14, Guide JDYX, File E19180</li><li>CSA Certified (Class 1422-01; File 53787)</li><li><br/></li><li><b>Related Products:</b></li><br/><li>Ultrasafe Fuse Holders</li><li>1 Pole: <a href=""/ferraz-shawmut-usm1"">USM1</a>; 1 Pole with Indicator:<a href=""/ferraz-shawmut-usm1i"">USM1I</a></li><li>2 Pole: <a href=""/ferraz-shawmut-usm2"">USM2</a>; 2 Pole with Indicator:<a href=""/ferraz-shawmut-usm2i"">USM2I</a></li><li>3 Pole: <a href=""/ferraz-shawmut-usm3"">USM3</a>; 3 Pole with Indicator:<a href=""/ferraz-shawmut-usm3i"">USM3I</a></li><li>4 Pole: <a href=""/ferraz-shawmut-usm4"">USM4</a>; 4 Pole with Indicator:<a href=""/ferraz-shawmut-usm4i"">USM4I</a></li><br/><li>Fuse Blocks</li><li>Screw with Double Quick Connects at Both Ends</li><li>Adder: <a href=""/ferraz-shawmut-30310"">30310</a> 1 Pole: <a href=""/ferraz-shawmut-30311"">30311</a> 2 Pole: <a href=""/ferraz-shawmut-30312"">30312</a> 3 Pole: <a href=""/ferraz-shawmut-30313"">30313</a></li><li>Pressure Plate with Double Quick Connects at Both Ends</li><li>Adder: <a href=""/ferraz-shawmut-30320"">30320</a> 1 Pole: <a href=""/ferraz-shawmut-30321"">30321</a> 2 Pole: <a href=""/ferraz-shawmut-30322"">30322</a> 3 Pole: <a href=""/ferraz-shawmut-30323"">30323</a></li><li>Copper Box Lugs</li><li>Adder: <a href=""/ferraz-shawmut-30350"">30350</a> 1 Pole: <a href=""/ferraz-shawmut-30351"">30351</a> 2 Pole: <a href=""/ferraz-shawmut-30352"">30352</a> 3 Pole: <a href=""/ferraz-shawmut-30353"">30353</a></li></ul></div></div>
</div>"
ATQ2.jpg,ATQ2,"ATQ 2 Amp, 500V, Midget Fuse, Ferraz ATQ2, ATQ 2A | aka: Mersen ATQ2, Ferraz Shawmut ATQ2, UPC: 782001903541","<div class=""product attribute description"">
<p>ATQ 2 Amp, 500V, Midget Fuse, Ferraz ATQ2, ATQ 2A | aka: Mersen ATQ2, Ferraz Shawmut ATQ2, UPC: 782001903541</p><hr/>
<div class=""value""><div class=""productdesc""><p><b>Description:</b></p><ul class=""productdesc""><li>2 Amps, 500 Volts AC</li><li>Midget Fuse</li><li>Time Delay</li><li>Supplemental Protection</li><li>Physical Size: 13/32"" x 1 1/2""</li><li>Not For Branch Circuit Protection</li><li>Time Delay (12 seconds at 200% Rating)</li><li>Supplemental Protection of Lighting and Solenoids</li><li>Supplemental Protection of Motor and Transformer Circuits</li><li>Numerous Ratings for a Variety of Applications up to 500VAC</li><li>AC Voltage Rating: 500</li><li>AC Interrupting Rating: 10,000 AIC</li><li>UL Listed to Standard 248-14 File E33925</li><li>CSA Certified to Standard C22.2 No. 248.14</li><li><br/></li><li><b>Related Products:</b></li><br/><li>Ultrasafe Fuse Holders</li><li>1 Pole: <a href=""/ferraz-shawmut-usm1"">USM1</a>; 1 Pole with Indicator:<a href=""/ferraz-shawmut-usm1i"">USM1I</a></li><li>2 Pole: <a href=""/ferraz-shawmut-usm2"">USM2</a>; 2 Pole with Indicator:<a href=""/ferraz-shawmut-usm2i"">USM2I</a></li><li>3 Pole: <a href=""/ferraz-shawmut-usm3"">USM3</a>; 3 Pole with Indicator:<a href=""/ferraz-shawmut-usm3i"">USM3I</a></li><li>4 Pole: <a href=""/ferraz-shawmut-usm4"">USM4</a>; 4 Pole with Indicator:<a href=""/ferraz-shawmut-usm4i"">USM4I</a></li><br/><li>Fuse Blocks</li><li>Screw with Double Quick Connects at Both Ends</li><li>Adder: <a href=""/ferraz-shawmut-30310"">30310</a> 1 Pole: <a href=""/ferraz-shawmut-30311"">30311</a> 2 Pole: <a href=""/ferraz-shawmut-30312"">30312</a> 3 Pole: <a href=""/ferraz-shawmut-30313"">30313</a></li><li>Pressure Plate with Double Quick Connects at Both Ends</li><li>Adder: <a href=""/ferraz-shawmut-30320"">30320</a> 1 Pole: <a href=""/ferraz-shawmut-30321"">30321</a> 2 Pole: <a href=""/ferraz-shawmut-30322"">30322</a> 3 Pole: <a href=""/ferraz-shawmut-30323"">30323</a></li><li>Copper Box Lugs</li><li>Adder: <a href=""/ferraz-shawmut-30350"">30350</a> 1 Pole: <a href=""/ferraz-shawmut-30351"">30351</a> 2 Pole: <a href=""/ferraz-shawmut-30352"">30352</a> 3 Pole: <a href=""/ferraz-shawmut-30353"">30353</a></li></ul></div></div>
</div>"
ATQ2.jpg,ATQ2,"ATQ 2 Amp, 500V, Midget Fuse, Ferraz ATQ2, ATQ 2A | aka: Mersen ATQ2, Ferraz Shawmut ATQ2, UPC: 782001903541","<div class=""product attribute description"">
<p>ATQ 2 Amp, 500V, Midget Fuse, Ferraz ATQ2, ATQ 2A | aka: Mersen ATQ2, Ferraz Shawmut ATQ2, UPC: 782001903541</p><hr/>
<div class=""value""><div class=""productdesc""><p><b>Description:</b></p><ul class=""productdesc""><li>2 Amps, 500 Volts AC</li><li>Midget Fuse</li><li>Time Delay</li><li>Supplemental Protection</li><li>Physical Size: 13/32"" x 1 1/2""</li><li>Not For Branch Circuit Protection</li><li>Time Delay (12 seconds at 200% Rating)</li><li>Supplemental Protection of Lighting and Solenoids</li><li>Supplemental Protection of Motor and Transformer Circuits</li><li>Numerous Ratings for a Variety of Applications up to 500VAC</li><li>AC Voltage Rating: 500</li><li>AC Interrupting Rating: 10,000 AIC</li><li>UL Listed to Standard 248-14 File E33925</li><li>CSA Certified to Standard C22.2 No. 248.14</li><li><br/></li><li><b>Related Products:</b></li><br/><li>Ultrasafe Fuse Holders</li><li>1 Pole: <a href=""/ferraz-shawmut-usm1"">USM1</a>; 1 Pole with Indicator:<a href=""/ferraz-shawmut-usm1i"">USM1I</a></li><li>2 Pole: <a href=""/ferraz-shawmut-usm2"">USM2</a>; 2 Pole with Indicator:<a href=""/ferraz-shawmut-usm2i"">USM2I</a></li><li>3 Pole: <a href=""/ferraz-shawmut-usm3"">USM3</a>; 3 Pole with Indicator:<a href=""/ferraz-shawmut-usm3i"">USM3I</a></li><li>4 Pole: <a href=""/ferraz-shawmut-usm4"">USM4</a>; 4 Pole with Indicator:<a href=""/ferraz-shawmut-usm4i"">USM4I</a></li><br/><li>Fuse Blocks</li><li>Screw with Double Quick Connects at Both Ends</li><li>Adder: <a href=""/ferraz-shawmut-30310"">30310</a> 1 Pole: <a href=""/ferraz-shawmut-30311"">30311</a> 2 Pole: <a href=""/ferraz-shawmut-30312"">30312</a> 3 Pole: <a href=""/ferraz-shawmut-30313"">30313</a></li><li>Pressure Plate with Double Quick Connects at Both Ends</li><li>Adder: <a href=""/ferraz-shawmut-30320"">30320</a> 1 Pole: <a href=""/ferraz-shawmut-30321"">30321</a> 2 Pole: <a href=""/ferraz-shawmut-30322"">30322</a> 3 Pole: <a href=""/ferraz-shawmut-30323"">30323</a></li><li>Copper Box Lugs</li><li>Adder: <a href=""/ferraz-shawmut-30350"">30350</a> 1 Pole: <a href=""/ferraz-shawmut-30351"">30351</a> 2 Pole: <a href=""/ferraz-shawmut-30352"">30352</a> 3 Pole: <a href=""/ferraz-shawmut-30353"">30353</a></li></ul></div></div>
</div>"
FNQ-2.jpg,FNQ-2,"FNQ 2 Amp, 500V, Midget Fuse, Bussmann FNQ-2, FNQ 2A | aka: Fusetron FNQ-2, Cooper Bussmann FNQ-2, UPC: 051712786027","<div class=""product attribute description"">
<p>FNQ 2 Amp, 500V, Midget Fuse, Bussmann FNQ-2, FNQ 2A | aka: Fusetron FNQ-2, Cooper Bussmann FNQ-2, UPC: 051712786027</p><hr/>
<div class=""value""><div class=""productdesc""><p><b>Description:</b></p><ul class=""productdesc""><li>2 Amps, 500 Volts AC</li><li>Midget Fuse</li><li>For Motor Control Transformers</li><li>Time Delay</li><li>Physical Size: 13/32"" x 1 1/2""</li><li>For Circuits with Inrush Currents</li><li>AC Voltage Rating: 500</li><li>Interrupting Rating: 10,000 AIC @ 500VAC</li><li>UL Listed, STD 248-14, Guide JDYX, File E19180</li><li>CSA Certified (Class 1422-01; File 53787)</li><li><br/></li><li><b>Related Products:</b></li><br/><li>Ultrasafe Fuse Holders</li><li>1 Pole: <a href=""/ferraz-shawmut-usm1"">USM1</a>; 1 Pole with Indicator:<a href=""/ferraz-shawmut-usm1i"">USM1I</a></li><li>2 Pole: <a href=""/ferraz-shawmut-usm2"">USM2</a>; 2 Pole with Indicator:<a href=""/ferraz-shawmut-usm2i"">USM2I</a></li><li>3 Pole: <a href=""/ferraz-shawmut-usm3"">USM3</a>; 3 Pole with Indicator:<a href=""/ferraz-shawmut-usm3i"">USM3I</a></li><li>4 Pole: <a href=""/ferraz-shawmut-usm4"">USM4</a>; 4 Pole with Indicator:<a href=""/ferraz-shawmut-usm4i"">USM4I</a></li><br/><li>Fuse Blocks</li><li>Screw with Double Quick Connects at Both Ends</li><li>Adder: <a href=""/ferraz-shawmut-30310"">30310</a> 1 Pole: <a href=""/ferraz-shawmut-30311"">30311</a> 2 Pole: <a href=""/ferraz-shawmut-30312"">30312</a> 3 Pole: <a href=""/ferraz-shawmut-30313"">30313</a></li><li>Pressure Plate with Double Quick Connects at Both Ends</li><li>Adder: <a href=""/ferraz-shawmut-30320"">30320</a> 1 Pole: <a href=""/ferraz-shawmut-30321"">30321</a> 2 Pole: <a href=""/ferraz-shawmut-30322"">30322</a> 3 Pole: <a href=""/ferraz-shawmut-30323"">30323</a></li><li>Copper Box Lugs</li><li>Adder: <a href=""/ferraz-shawmut-30350"">30350</a> 1 Pole: <a href=""/ferraz-shawmut-30351"">30351</a> 2 Pole: <a href=""/ferraz-shawmut-30352"">30352</a> 3 Pole: <a href=""/ferraz-shawmut-30353"">30353</a></li></ul></div></div>
</div>"
FNQ-2.jpg,FNQ-2,"FNQ 2 Amp, 500V, Midget Fuse, Bussmann FNQ-2, FNQ 2A | aka: Fusetron FNQ-2, Cooper Bussmann FNQ-2, UPC: 051712786027","<div class=""product attribute description"">
<p>FNQ 2 Amp, 500V, Midget Fuse, Bussmann FNQ-2, FNQ 2A | aka: Fusetron FNQ-2, Cooper Bussmann FNQ-2, UPC: 051712786027</p><hr/>
<div class=""value""><div class=""productdesc""><p><b>Description:</b></p><ul class=""productdesc""><li>2 Amps, 500 Volts AC</li><li>Midget Fuse</li><li>For Motor Control Transformers</li><li>Time Delay</li><li>Physical Size: 13/32"" x 1 1/2""</li><li>For Circuits with Inrush Currents</li><li>AC Voltage Rating: 500</li><li>Interrupting Rating: 10,000 AIC @ 500VAC</li><li>UL Listed, STD 248-14, Guide JDYX, File E19180</li><li>CSA Certified (Class 1422-01; File 53787)</li><li><br/></li><li><b>Related Products:</b></li><br/><li>Ultrasafe Fuse Holders</li><li>1 Pole: <a href=""/ferraz-shawmut-usm1"">USM1</a>; 1 Pole with Indicator:<a href=""/ferraz-shawmut-usm1i"">USM1I</a></li><li>2 Pole: <a href=""/ferraz-shawmut-usm2"">USM2</a>; 2 Pole with Indicator:<a href=""/ferraz-shawmut-usm2i"">USM2I</a></li><li>3 Pole: <a href=""/ferraz-shawmut-usm3"">USM3</a>; 3 Pole with Indicator:<a href=""/ferraz-shawmut-usm3i"">USM3I</a></li><li>4 Pole: <a href=""/ferraz-shawmut-usm4"">USM4</a>; 4 Pole with Indicator:<a href=""/ferraz-shawmut-usm4i"">USM4I</a></li><br/><li>Fuse Blocks</li><li>Screw with Double Quick Connects at Both Ends</li><li>Adder: <a href=""/ferraz-shawmut-30310"">30310</a> 1 Pole: <a href=""/ferraz-shawmut-30311"">30311</a> 2 Pole: <a href=""/ferraz-shawmut-30312"">30312</a> 3 Pole: <a href=""/ferraz-shawmut-30313"">30313</a></li><li>Pressure Plate with Double Quick Connects at Both Ends</li><li>Adder: <a href=""/ferraz-shawmut-30320"">30320</a> 1 Pole: <a href=""/ferraz-shawmut-30321"">30321</a> 2 Pole: <a href=""/ferraz-shawmut-30322"">30322</a> 3 Pole: <a href=""/ferraz-shawmut-30323"">30323</a></li><li>Copper Box Lugs</li><li>Adder: <a href=""/ferraz-shawmut-30350"">30350</a> 1 Pole: <a href=""/ferraz-shawmut-30351"">30351</a> 2 Pole: <a href=""/ferraz-shawmut-30352"">30352</a> 3 Pole: <a href=""/ferraz-shawmut-30353"">30353</a></li></ul></div></div>
</div>"
ATQ3.jpg,ATQ3,"ATQ 3 Amp, 500V, Midget Fuse, Ferraz ATQ3, ATQ 3A | aka: Mersen ATQ3, Ferraz Shawmut ATQ3, UPC: 782001906061","<div class=""product attribute description"">
<p>ATQ 3 Amp, 500V, Midget Fuse, Ferraz ATQ3, ATQ 3A | aka: Mersen ATQ3, Ferraz Shawmut ATQ3, UPC: 782001906061</p><hr/>
<div class=""value""><div class=""productdesc""><p><b>Description:</b></p><ul class=""productdesc""><li>3 Amps, 500 Volts AC</li><li>Midget Fuse</li><li>Time Delay</li><li>Supplemental Protection</li><li>Physical Size: 13/32"" x 1 1/2""</li><li>Not For Branch Circuit Protection</li><li>Time Delay (12 seconds at 200% Rating)</li><li>Supplemental Protection of Lighting and Solenoids</li><li>Supplemental Protection of Motor and Transformer Circuits</li><li>Numerous Ratings for a Variety of Applications up to 500VAC</li><li>AC Voltage Rating: 500</li><li>AC Interrupting Rating: 10,000 AIC</li><li>UL Listed to Standard 248-14 File E33925</li><li>CSA Certified to Standard C22.2 No. 248.14</li><li><br/></li><li><b>Related Products:</b></li><br/><li>Ultrasafe Fuse Holders</li><li>1 Pole: <a href=""/ferraz-shawmut-usm1"">USM1</a>; 1 Pole with Indicator:<a href=""/ferraz-shawmut-usm1i"">USM1I</a></li><li>2 Pole: <a href=""/ferraz-shawmut-usm2"">USM2</a>; 2 Pole with Indicator:<a href=""/ferraz-shawmut-usm2i"">USM2I</a></li><li>3 Pole: <a href=""/ferraz-shawmut-usm3"">USM3</a>; 3 Pole with Indicator:<a href=""/ferraz-shawmut-usm3i"">USM3I</a></li><li>4 Pole: <a href=""/ferraz-shawmut-usm4"">USM4</a>; 4 Pole with Indicator:<a href=""/ferraz-shawmut-usm4i"">USM4I</a></li><br/><li>Fuse Blocks</li><li>Screw with Double Quick Connects at Both Ends</li><li>Adder: <a href=""/ferraz-shawmut-30310"">30310</a> 1 Pole: <a href=""/ferraz-shawmut-30311"">30311</a> 2 Pole: <a href=""/ferraz-shawmut-30312"">30312</a> 3 Pole: <a href=""/ferraz-shawmut-30313"">30313</a></li><li>Pressure Plate with Double Quick Connects at Both Ends</li><li>Adder: <a href=""/ferraz-shawmut-30320"">30320</a> 1 Pole: <a href=""/ferraz-shawmut-30321"">30321</a> 2 Pole: <a href=""/ferraz-shawmut-30322"">30322</a> 3 Pole: <a href=""/ferraz-shawmut-30323"">30323</a></li><li>Copper Box Lugs</li><li>Adder: <a href=""/ferraz-shawmut-30350"">30350</a> 1 Pole: <a href=""/ferraz-shawmut-30351"">30351</a> 2 Pole: <a href=""/ferraz-shawmut-30352"">30352</a> 3 Pole: <a href=""/ferraz-shawmut-30353"">30353</a></li></ul></div></div>
</div>"
